gene_id	treatment_1	treatment_2	treatment_3	control_1	control_2	control_3
Zm00001eb235070	0	0	0.338906667	3.117541316	0.937620586	0.901238601
Zm00001eb281570	1.878530441	2.094555844	1.482344074	1.409140251	0.756003344	1.126265157
#N/A	0	2.523014111	0	0	1.786994528	5.234757319
Zm00001eb232950	0.86121331	0	0.458670678	0.714023344	0.571032086	0
Zm00001eb168590	4.592334658	1.924606918	2.752964929	1.239637731	1.38479348	0.855681485
Zm00001eb090080	1.156983538	0	1.016720002	1.199054352	1.406430878	0.772490229
Zm00001eb105910	0.949820945	0.754702278	0.577057299	1.545807908	1.339910499	0.720294944
Zm00001eb403720	1.334672696	0.464324912	0.803044436	1.405635079	1.169318975	1.091833765
Zm00001eb307260	0.587559038	0.439565395	0.79435081	0.986769398	1.269755777	1.421665163
Zm00001eb427140	1.175178469	1.421772522	0.519176171	2.268109473	1.170941527	1.269142134
Zm00001eb251360	1.119661488	0	2.623793554	1.856600288	3.266549137	0.398704635
Zm00001eb179590	1.382057108	1.918524881	1.381204531	2.089490682	1.647088862	2.171215219
Zm00001eb370980	0.829954243	1.187026934	0.958943294	2.532615171	1.363874667	1.262209128
Zm00001eb099300	2.102595083	0	1.055824618	0.332045821	0.243420729	0.356533952
Zm00001eb110400	0.245489631	0.4915499	1.006732576	1.458653153	3.183120573	2.841064262
Zm00001eb132630	0	0	0	0	0	0
Zm00001eb009360	0.770642779	0.708555725	1.580170999	0.593294206	1.449800993	1.127087066
Zm00001eb433950	0.520642592	0.554011848	0.658834561	1.122314874	0.286911899	0.315176014
Zm00001eb110990	2.082570368	1.037691287	5.352538851	0.612678095	0.925522255	0
Zm00001eb142080	1.026536102	2.673108435	1.86638686	1.702181635	1.061397127	1.228981623
Zm00001eb263220	1.488839301	1.091793909	1.459002014	1.795464403	1.250431613	1.325416511
Zm00001eb018410	0.736649799	1.214909383	1.227256716	0.696635557	1.361864535	1.034920587
Zm00001eb048120	1.7678931	1.487351115	1.638184698	2.002223402	1.39524602	1.686991794
Zm00001eb192820	0.677884477	0.76710218	0.480053799	1.185815717	1.062495057	1.372742861
Zm00001eb165400	0.82373473	2.256575121	0.371216228	1.654840936	0.949982723	1.212793991
Zm00001eb310370	1.312748637	1.710642836	0.968455473	0.806212421	0.709235182	0.822386485
Zm00001eb103050	1.306743049	0.930946406	1.184434667	0.551924624	1.098947569	1.207206515
Zm00001eb149700	0.86304718	1.288025222	1.055190489	1.742193567	1.246781968	0.935339521
#N/A	0.961538536	1.394869014	0.563312804	1.57542297	1.966632551	0.794852534
Zm00001eb288670	1.151035036	1.332311436	0.815466943	1.220631166	1.128037105	0.691070951
#N/A	1.639790302	1.945480759	2.333960731	1.049304566	1.40023733	2.233785381
Zm00001eb029000	0	0	0	0	0	0
#N/A	0	0	0	0.07214366	0	0.232392604
Zm00001eb150100	1.148057448	1.55675527	1.026845843	1.300609833	1.15055476	1.162473724
Zm00001eb007080	2.567552509	2.293248428	2.865120946	0.96299786	1.266849396	1.795926404
Zm00001eb335380	1.012031158	0.868463475	0.926396357	1.25859737	1.563412913	2.294595123
Zm00001eb375640	0.408347131	1.752093132	0.239228236	4.993708715	0.910043509	0.636168424
Zm00001eb229330	2.687187572	3.458970958	2.754983232	3.249050503	0.90737476	2.990284759
Zm00001eb252630	0.431837334	0.298852006	0.212185044	0.554372153	0.620899251	0.669663771
Zm00001eb367960	0.536493538	0.334826229	1.257208808	0.606547401	1.620524572	2.431444656
Zm00001eb410250	0.280866134	0.602555505	0.950699223	3.971612998	3.401567589	1.722475716
#N/A	0	0	0	0	0	0
Zm00001eb200840	0	0	0	0	0	0
Zm00001eb247540	1.546339675	0.128416886	1.227369775	0.454922657	0.222333983	0.11101656
Zm00001eb101630	1.115662697	1.021219997	1.917243433	0.184996957	1.747992663	0.993201723
Zm00001eb427080	0.840620852	1.093689385	0.540132501	2.428085064	1.78001408	1.44841918
Zm00001eb259350	1.035656616	1.178543078	0.976051202	1.362644254	1.441401592	0.72154763
Zm00001eb229530	1.256306951	0.621972736	1.698464969	1.602448508	1.84043391	0.47317267
Zm00001eb330300	0.066113345	0.283672221	1.549287622	1.808859137	1.768084533	2.001117547
Zm00001eb369070	0.887458964	1.827751699	2.578771642	0.706352019	0.805501321	0.884852445
#N/A	0	0	0	0	0	0
Zm00001eb197320	1.975040391	0.677943728	1.697033176	0.036388583	0.177841628	0.136752749
Zm00001eb270890	0.405256937	0.23184454	0.158278573	0.597323509	0.364911795	0.380816805
#N/A	0.275229564	0.826648346	0.967451632	0.570475199	2.788078834	0.367528391
Zm00001eb028520	1.452106513	1.692827769	1.658616463	1.400795554	1.465434776	1.764272379
Zm00001eb410080	1.078353589	1.388066016	0.921299678	1.210695657	1.274435747	1.07998634
Zm00001eb001910	1.051980317	1.58883192	0.998402265	0.950683134	1.312889845	0.955239644
Zm00001eb189000	0.594107498	0.592056992	0.404192982	2.860075658	1.770549793	2.09851947
Zm00001eb135720	1.633388524	1.498039628	1.303793885	0.473979132	0.893497264	1.05422196
Zm00001eb012080	0	0	0.178111533	3.150799758	1.04712372	0.6089704
Zm00001eb082860	0.887917599	1.339196766	1.324100468	1.249247325	1.177477014	0.670689191
Zm00001eb013260	0	0	0	0	0	0
Zm00001eb275050	0.654455335	0.8825358	0.848978318	1.046447435	0.81449869	0.998775246
Zm00001eb201450	0.033263469	0.092770218	0.146154346	0.034473012	0.074131057	0.059224594
Zm00001eb421410	0.490401186	0.673331866	0.19153281	0.406586719	0.476905918	0.320152937
Zm00001eb211720	1.334897725	1.287673686	1.758170834	1.542987722	1.247626144	1.734850172
Zm00001eb001760	0.361400498	0.193832429	1.217417443	3.745419235	1.24473709	0.442380522
Zm00001eb312630	0.69834695	0.513667543	0.876692697	0.930523617	1.273367358	0.754912607
Zm00001eb000500	3.802954586	2.872449796	1.930199432	0.755555595	1.008369516	1.326126284
#N/A	0	0	0	0	0	0
Zm00001eb078070	2.124414904	2.126883997	1.697152399	1.948139004	1.121666666	1.217836219
Zm00001eb383060	1.009356558	0.388891888	0.313765223	0.734376316	1.001612495	1.15529696
Zm00001eb130050	1.596859068	0.85645447	0.701634251	1.7376711	0.849250594	1.643701255
Zm00001eb220290	7.657503059	4.91752243	2.555004162	0.924984786	0.123291019	0.406309796
#N/A	0.855850836	0	0	0	1.387164702	0
Zm00001eb233840	1.149557456	0.55059358	0.939715535	2.305139664	1.386571135	1.308969323
#N/A	4.685783329	1.563743121	2.135112005	0.863319134	2.320610949	1.853976551
Zm00001eb096280	0.963599632	0.923053943	0.787702728	1.597821639	0.944346702	1.316669143
Zm00001eb417620	0.373794681	2.199550763	0.187702154	0.132818328	0.389473166	0.285227162
Zm00001eb263010	3.177738952	1.897003091	1.780721455	2.268074151	0.246327566	0.639585011
Zm00001eb357290	0.610439063	0.728823108	0.932929144	2.662573029	1.290522811	1.299516274
Zm00001eb246140	1.803958933	2.425274632	1.479577135	2.742014573	2.339088121	1.927136357
Zm00001eb349880	1.80103004	1.53665186	1.26129877	1.793575536	1.107249757	1.308472516
Zm00001eb186790	2.448911619	1.435175331	7.558331489	0.643775262	0.822883076	0.957119825
Zm00001eb001560	1.26131449	2.273004805	1.724181969	1.045743231	0.988098141	0.823435076
Zm00001eb430460	1.096089668	0.470298683	0.321069474	4.77097416	0	0
Zm00001eb015100	1.280851935	1.384113664	0.722589159	1.691240216	0.653557857	1.351417987
Zm00001eb106270	2.650438426	1.406564523	2.124811436	0.838501419	0.367407006	1.164233112
Zm00001eb326710	1.703106327	1.444408485	1.785459516	1.981794281	2.138904922	2.385077437
#N/A	1.513697227	1.655540732	3.47761711	1.107345207	1.491284428	1.95526268
#N/A	1.141134448	0	0.668528221	1.18262895	0.462388234	0.507938781
Zm00001eb078390	0.876725247	1.361399194	0.635917088	1.401847975	4.144577463	1.579565721
Zm00001eb417930	1.933310484	1.059650816	0.935325568	1.499476235	1.607189129	0.977140765
Zm00001eb069310	1.403980024	1.204810109	0.822515058	0.1940043	0.758524519	0.208311972
Zm00001eb202020	0.21250718	0.583554284	0.746977961	2.184725971	0.99885295	0.908070147
Zm00001eb011060	0.97753303	0.838859283	1.792747106	0.951412923	0.654420898	1.021578916
Zm00001eb161290	0.860905074	2.321868301	1.296918428	1.554994109	1.021600382	1.341213351
Zm00001eb245070	1.338249013	1.131997993	0.560004897	1.347285062	1.471846268	0.867987798
Zm00001eb175400	1.904132769	0.3391343	3.704392142	0.625521627	0.756997874	0.927521333
Zm00001eb198660	1.153519515	0.615330911	0.840163834	12.66546035	0.404243606	0.4163121
Zm00001eb168190	1.219303494	0.5859459	1.371500518	1.334404282	1.264799666	1.780164838
Zm00001eb182800	1.09871818	0.814282132	1.34587396	1.283591997	2.3474242	0.844737517
Zm00001eb138800	1.246143647	0.631897233	0.829599277	1.667152996	1.17053812	1.840529758
Zm00001eb412390	0.194028295	0	0.227341119	0	0	0
Zm00001eb349030	0.842732338	0.78892532	0.718124735	0.793978357	1.583204839	1.295851176
Zm00001eb076020	1.934628211	1.52996985	0.844488745	1.195123027	1.844499513	1.756043363
#N/A	0	0	0	0	1.406430878	0
Zm00001eb432920	2.360246417	0	1.952102404	0.460436871	1.012630232	0.865189057
Zm00001eb181550	1.333956666	1.234151606	1.025708519	1.252856791	0.743214849	1.410197343
Zm00001eb208690	2.949563183	1.334598666	3.518811201	3.55702304	2.216486775	1.193547136
Zm00001eb406320	1.131181962	2.000612591	1.179925002	0.731981778	1.252093023	0.871929797
Zm00001eb111690	0.269008013	1.211943	1.024380971	1.003643342	1.199023957	0.778310931
Zm00001eb077080	0	0.262670903	0.557895352	0.874128246	0.826861921	1.271644232
Zm00001eb268890	1.615310468	1.262735723	0.933358685	0.944804719	1.291116995	0.955387243
Zm00001eb306110	0.725875149	1.112324686	0.850501048	0.515842138	0.924392743	0.553885111
Zm00001eb282650	0.435001644	0.489945625	0.509687312	1.104507508	0.837248669	0.847117223
Zm00001eb106210	1.319275346	1.455585064	2.097847606	1.406311711	2.061916763	1.090574441
#N/A	0.806156272	0	2.046558972	0.612678095	1.36106214	0.239222781
Zm00001eb194570	1.425652198	0.863582011	2.161724139	2.016342675	1.563120493	0.933209673
Zm00001eb285920	2.270366081	0.79374771	0.394098736	1.882337815	0.136289399	0
Zm00001eb019580	1.23910763	1.734901404	0.916958332	4.145373711	0.651832265	0.890218385
Zm00001eb360350	0.027866686	0.454356355	0.946882857	0.670015742	0.925910783	1.116355193
Zm00001eb131030	0.816168332	1.805220078	0.767731166	0.914943553	1.481216255	1.238258487
Zm00001eb345210	3.745729414	1.083291501	2.230789432	1.406932805	1.425531132	1.308039103
Zm00001eb080560	1.020867828	0.408821731	1.674597651	0.902817395	1.268545498	1.938799007
Zm00001eb128940	1.0585603	1.854633564	0.710591459	1.736999316	1.215299255	1.580428298
Zm00001eb310660	0.800988603	0.687359613	2.252425851	1.992274924	0.649121944	2.139203712
#N/A	0.950945374	4.89626026	0.44568548	2.680625621	0.847711762	0.677251708
Zm00001eb141450	0.210867781	0	0.105887908	5.669434234	0.048824987	0.053634809
Zm00001eb209160	1.908255926	1.637548962	0.951440605	1.656172396	1.520129865	1.084337728
#N/A	1.839726474	2.14708798	0.77601244	0.915179294	1.610189415	0.655115389
Zm00001eb157490	0.740688928	0.222464937	0.520714927	1.780883572	0.690293282	0.230785463
Zm00001eb344490	1.115662697	1.69860181	1.054202767	2.834630796	0.904134136	0.993201723
Zm00001eb246400	0.521608534	0.596816881	0.950699223	1.313398311	1.362072205	0.791121719
Zm00001eb293470	1.65464495	0.587551231	1.136497975	1.371849582	2.034508229	1.726991855
Zm00001eb175120	0.758490107	1.406243814	1.108151657	1.009275966	1.479787885	1.250433825
Zm00001eb057030	0.998207766	1.277253399	0.689223031	1.234016793	1.206200063	1.039390563
Zm00001eb317160	0.579206839	2.418928084	1.357302352	1.568701022	2.378241584	0.584380742
Zm00001eb079300	1.409989277	1.585473848	0.90009391	1.144821637	1.394829192	1.878503867
Zm00001eb066560	1.051423915	1.224506488	0.959155978	0.52926164	1.393751191	1.29036233
#N/A	1.174569688	0.729151078	1.141979907	0.683748754	1.539197953	1.156881368
Zm00001eb396390	0.951867343	1.856442169	2.88962527	0.46633582	2.419372785	1.001455477
Zm00001eb114730	2.821546951	1.268289351	1.259420906	0.668376104	1.74215954	0.717668342
Zm00001eb203440	0.683672091	1.083112118	0.862671517	2.267302775	2.130955876	2.013156355
Zm00001eb023650	1.639819188	0.738776277	1.585122523	0.849723557	1.328911066	1.240850447
Zm00001eb433330	3.827360945	2.127045152	4.527191982	0.271990859	0.856659181	0.778799951
Zm00001eb355620	0.592200105	0.84698341	1.214281709	2.454935925	0.599899427	1.230126621
Zm00001eb298510	2.030275396	1.927043643	1.405686739	1.734289545	0.548445719	1.396644078
Zm00001eb045960	0.174557703	0.162277683	0.392011251	1.977895291	0.117884777	0.142447558
Zm00001eb392530	0.412390172	0.609473981	1.315360531	1.234669828	1.466772797	1.774433002
Zm00001eb114520	1.391949346	2.549768438	1.191836301	1.620110457	1.583590552	0.953201311
Zm00001eb180180	0.989187952	1.018632993	1.112661282	0.131220134	0.673376659	0.951058268
Zm00001eb401400	0.866233775	1.811913297	0.888088182	1.032392032	2.544738019	2.699029987
Zm00001eb160310	1.457259532	1.806323042	1.571944735	1.179432656	1.50901025	1.348783385
Zm00001eb225190	0.186313452	0.106588568	0.291068947	0.102980414	0.603954413	0
Zm00001eb201940	2.335694466	1.519577487	4.747875566	0.648502636	2.6147729	3.230193886
Zm00001eb015850	1.459207265	1.416966284	2.294650183	0.764093148	0.529032389	1.333222227
Zm00001eb082590	0.207565153	0	0.405336878	4.015437831	2.579235365	3.510852604
Zm00001eb368160	2.715179109	1.849588637	4.5588413	0.162452525	0.657846701	1.171194864
Zm00001eb407890	3.070041605	2.354415349	1.788232752	0.76067656	0.94371075	1.47647949
Zm00001eb170720	0.561248037	0.481628868	1.46467463	1.480579976	1.65394893	1.226395268
Zm00001eb020470	1.412840271	2.001891948	1.636162612	1.974987237	1.025144989	2.120641071
Zm00001eb045390	0.92558683	1.98570555	1.585040414	1.239637731	1.125144703	0.665530044
Zm00001eb089490	1.180969782	0.637484129	1.785459516	1.68978928	1.481897901	1.780495773
Zm00001eb369390	0.701273695	0.519728034	0.560233471	1.612116342	2.557407985	1.049956108
Zm00001eb075670	0.262288459	0.360127959	0.921962722	0.89158903	0.127535294	0.186798645
#N/A	0.626561286	0.768109597	0.943889057	1.632637903	1.088069734	0.637470447
#N/A	1.780291677	2.291606761	1.042975461	1.291519274	1.758351695	1.931569514
Zm00001eb311830	1.318082512	0.271463544	3.088769627	0.131137084	0	0
#N/A	1.100545317	1.235011988	2.97576586	1.263393854	0.548851074	2.185582112
Zm00001eb225950	2.464193211	2.451462663	1.711922266	0.343519655	0.795259345	1.048321819
Zm00001eb340140	0.187057219	1.123647751	0.949750421	4.394139303	3.082357494	0.721607639
Zm00001eb148430	0.46108569	0.395675645	1.350624357	0.76456307	1.49465717	0.410474513
#N/A	0.905465378	0.832516302	0.378901864	0.375356145	0	0.287884558
#N/A	1.329300235	0.684434679	0.623011406	2.130745096	0.430906482	0
Zm00001eb380580	0.220075929	0.461647396	0.372465723	0.48656734	0.891748737	1.327897099
Zm00001eb048410	0	1.026652018	0.155752851	3.196117644	0.969539584	1.420067145
Zm00001eb283160	1.156983538	1.489279163	2.227100957	0.411104349	1.94221407	0.662134482
Zm00001eb322510	0.778966538	0.891282159	0.608471817	1.043269286	1.359669749	0.675681991
#N/A	0	0.530832177	0.634191685	0.961617847	0.626627619	1.927401364
Zm00001eb116650	0.648551326	1.587190249	1.18206893	0.796603584	0.44772194	0.427676252
Zm00001eb026700	0.57620524	0.600420848	0.723358104	0.272986287	0.900560483	0.146559411
#N/A	1.472010174	1.144020624	1.334233139	0.713835781	1.429251384	1.199171319
Zm00001eb302950	1.387663107	1.107728303	0.756238018	1.043474573	0.758426569	0.746953362
#N/A	0.578491769	0	0.677813335	0	0.468810293	0
Zm00001eb012530	1.094033214	1.106481329	1.922802556	1.652130425	1.298243888	1.321784407
Zm00001eb339470	0.967218874	0.493518451	2.113416306	1.560476426	1.906625961	1.047225248
#N/A	0	0	0	1.233313048	1.808268272	0
Zm00001eb008250	0.661941682	1.136076036	0.536947483	0.042216095	0.123793427	0.815931
Zm00001eb296180	0.641888127	0.122406507	0.919226303	0.94610316	1.040373526	0.317461738
Zm00001eb225760	1.120624138	1.517978583	0.976629946	1.451236136	1.988934269	1.582998063
Zm00001eb408910	3.605483583	3.001647925	2.33293892	1.695407084	1.657189872	0.622782821
Zm00001eb080150	0	1.694696978	0	0	0.581971398	0.479476694
Zm00001eb432990	0.510875848	0.451296716	0.545771776	2.528914634	0.754967225	0.548434622
Zm00001eb147080	1.231627637	0.992852775	1.399356562	0.99018682	1.482045442	1.960297786
Zm00001eb166210	0.317344056	0.102122	0.511264915	0.822208699	0.64293983	0.423766069
Zm00001eb061460	1.403396005	0.669060522	0.883074611	0.68950613	0.252736331	0.832901279
#N/A	2.089776494	1.051255879	2.279704365	0.179235806	0.87597771	0.513211502
Zm00001eb390550	0.81475782	1.303008918	0.824465301	0.675507562	1.260535559	0.890172499
Zm00001eb205030	1.269859981	1.683006533	1.256434474	1.158111033	1.166308533	1.394250658
#N/A	0.576294567	0.989081766	0.436919285	0.674541266	1.098893361	0.905360225
Zm00001eb192470	0	0	2.87073883	1.96785979	9.307263165	0.681609026
Zm00001eb320990	0.250353517	0.859352535	0.912603528	1.868090378	1.059519611	0.86672991
Zm00001eb229650	0.932752004	0.948658886	1.133374357	0.634898782	1.301833171	1.588976308
Zm00001eb306850	0.857431981	1.25934295	0.985324848	1.066332422	1.763884807	1.350481731
Zm00001eb366610	0.50972002	0.354094346	0.497695106	1.539485169	1.819508479	1.761061642
Zm00001eb392710	1.288988371	1.559245298	1.164565193	5.47219436	1.44733379	1.078375622
Zm00001eb429280	3.676668998	3.628357304	3.477105481	0.370149439	0.979003587	1.963859146
Zm00001eb265220	0.538050095	0.950603721	0.630428208	0.41985125	1.385056549	0.98615774
Zm00001eb211770	1.228815217	1.010027716	0.867344078	0.920600972	1.523744544	1.133473815
Zm00001eb291950	1.018145513	1.58856444	1.843652271	1.918486964	2.025260465	0.494393747
Zm00001eb421940	0.433575077	0.671536846	0.247812594	1.297608989	1.748278329	1.336821277
Zm00001eb417730	2.77198868	1.490907807	2.573170448	1.513269908	1.265590042	1.173036249
#N/A	1.666056295	2.501988993	0.244012801	1.381310614	1.181401938	1.11238593
#N/A	0	1.291904816	2.645921934	0	0	0
Zm00001eb149130	0.992889621	1.157484734	0.471928805	0.947450684	1.465049736	1.509309246
Zm00001eb206480	0.183936539	0.263071883	1.149422417	0.914999671	1.291873702	0.764151277
#N/A	0.590999699	2.028639724	0.890316975	0.349994243	1.026314425	0.300644846
#N/A	0.663238971	1.365963054	1.398799494	2.089562235	2.472451735	0.590438392
Zm00001eb406960	1.240909805	0.740781345	0.948236272	0.67097342	1.70520635	1.296822976
Zm00001eb163830	1.535354336	0.101349811	1.937341706	0	1.148540906	0.315421341
Zm00001eb096430	0.553507075	0	0.162134751	0.114726795	0.28035167	0
#N/A	4.210047914	2.456708484	1.775834397	1.535823796	1.501203849	1.948924137
Zm00001eb355710	1.781549873	0.474460618	1.655544074	0.91679908	0.497851638	0.218758295
#N/A	0	0	0	0	0	0
Zm00001eb324590	0.84515638	1.007990849	0.629403647	1.811159022	1.747115098	1.268857045
#N/A	1.957972141	2.673065164	1.251347695	0.14757592	0.865495925	0.316919068
Zm00001eb160120	0.280244961	0.796620309	0.574630649	0.334000674	0.922637582	0.436596665
